0.5 0.5141 0.0
0.5001420812764881 0.5131 0.001
0.5002842397284385 0.5121 0.002
0.5004264754170981 0.5111 0.003
0.5005686340323068 0.5111 0.004
0.5007109857341726 0.5101 0.005
0.5008534148357019 0.5091 0.006
0.50099565110644 0.5091 0.007
0.5011381964963791 0.5081 0.008
0.5012808194484075 0.5071 0.009000000000000001
0.501423133692041 0.5071 0.01
0.5015658732073158 0.5061 0.011
0.5017082267292744 0.5061 0.012
0.5018510829810164 0.5051 0.013000000000000001
0.5019940170579636 0.5041 0.014
0.5021364490762298 0.5041 0.015
0.5022795001639668 0.5031 0.016
0.5024219717998265 0.5031 0.017
0.5025651400714207 0.5021 0.018000000000000002
0.5027083864301263 0.5011 0.019
0.5028509370873212 0.5011 0.02
0.5029943009036577 0.5001 0.021
0.5031368915188108 0.5001 0.022
0.5032803729656754 0.4991 0.023
0.5034230036731778 0.4991 0.024
0.503566602923439 0.4981 0.025
0.5037102806217721 0.4971 0.026000000000000002
0.5038529910843513 0.4971 0.027
0.5039967868591105 0.4961 0.028
0.5041395377559575 0.4961 0.029
0.5042834517798178 0.4951 0.03
0.5044262432459449 0.4951 0.031
0.5045702756915449 0.4941 0.032
0.5047131078621413 0.4941 0.033
0.5048572589020812 0.4931 0.034
0.5050001319125148 0.4931 0.035
0.5051444017193548 0.4921 0.036000000000000004
0.5052873157051726 0.4921 0.037
0.5054317044514308 0.4911 0.038
0.50557465954836 0.4911 0.039
0.5057191674065107 0.4901 0.04
0.5058637544690069 0.4891 0.041
0.5060067908929313 0.4891 0.042
0.506151497338795 0.4881 0.043000000000000003
0.506294575219164 0.4881 0.044
0.506439401220627 0.4871 0.045
0.5065825206938135 0.4871 0.046
0.5067274664230552 0.4861 0.047
0.5068706276256167 0.4861 0.048
0.5070156932547621 0.4851 0.049
0.5071588963234422 0.4851 0.05
0.5073040820245601 0.4841 0.051000000000000004
0.5074473270962887 0.4841 0.052000000000000005
0.5075926330413895 0.4831 0.053
0.5077359202532841 0.4831 0.054
0.5078813466143172 0.4821 0.055
0.5080246761036842 0.4821 0.056
0.5081680073385818 0.4821 0.057
0.508313594956872 0.48109999999999997 0.058
0.5084569686702882 0.48109999999999997 0.059000000000000004
0.5086026771223562 0.48009999999999997 0.06
0.5087460934520671 0.48009999999999997 0.061
0.5088919229097699 0.4791 0.062
0.5090353819937442 0.4791 0.063
0.5091813326288699 0.4781 0.064
0.5093248346052692 0.4781 0.065
0.5094709065895348 0.4771 0.066
0.5096144515967151 0.4771 0.067
0.5097606451017638 0.4761 0.068
0.509904233278277 0.4761 0.069
0.5100505484756763 0.4751 0.07
0.5101941799602702 0.4751 0.07100000000000001
0.5103406170215095 0.4741 0.07200000000000001
0.5104842919531292 0.4741 0.073
0.5106279691726799 0.4741 0.074
0.5107745695674066 0.4731 0.075
0.5109182904374402 0.4731 0.076
0.5110650131137715 0.4721 0.077
0.511208777773726 0.4721 0.078
0.511355622903008 0.4711 0.079
0.5114994314925225 0.4711 0.08
0.5116463992460138 0.4701 0.081
0.5117902519049299 0.4701 0.082
0.5119341071411754 0.4701 0.083
0.5120812393221612 0.4691 0.084
0.5122251388325794 0.4691 0.085
0.5123723940555414 0.4681 0.08600000000000001
0.5125163379804789 0.4681 0.08700000000000001
0.5126637164165054 0.4671 0.088
0.5128077048965151 0.4671 0.089
0.5129516961799957 0.4671 0.09
0.5130992398924386 0.4661 0.091
0.5132432759368035 0.4661 0.092
0.5133909432801083 0.4651 0.093
0.5135350242264254 0.4651 0.094
0.5136828153714897 0.4641 0.095
0.5138269413610362 0.4641 0.096
0.5139710703812793 0.4641 0.097
0.5141190276529174 0.4631 0.098
0.514263201923265 0.4631 0.099
0.5144112834144542 0.4621 0.1
0.5145555030767087 0.4621 0.101
0.5146997259323715 0.4621 0.10200000000000001
0.5148479741543119 0.4611 0.10300000000000001
0.5149922426095225 0.4611 0.10400000000000001
0.515140615468878 0.4601 0.105
0.5152849296659708 0.4601 0.106
0.5154334273333108 0.4591 0.107
0.5155777874148368 0.4591 0.108
0.5157221509188986 0.4591 0.109
0.5158708161693395 0.4581 0.11
0.5160152257665755 0.4581 0.111
0.5161640162427961 0.4571 0.112
0.5163084720762994 0.4571 0.113
0.5164529314964041 0.4571 0.114
0.516601890161703 0.4561 0.115
0.5167463960276089 0.4561 0.116
0.5168954803365146 0.4551 0.117
0.5170400327918641 0.4551 0.11800000000000001
0.5171845889984539 0.4551 0.11900000000000001
0.5173338421032138 0.4541 0.12
0.5174784451095853 0.4541 0.121
0.5176278242757941 0.4531 0.122
0.5177724742261471 0.4531 0.123
0.5179171280929623 0.4531 0.124
0.5180666766625913 0.4521 0.125
0.518211377684542 0.4521 0.126
0.518356082721894 0.4521 0.127
0.5185058010553094 0.4511 0.128
0.5186505534594369 0.4511 0.129
0.5188003985201223 0.4501 0.13
0.5189451984361304 0.4501 0.131
0.5190900025336965 0.4501 0.132
0.5192400179671488 0.4491 0.133
0.5193848697890702 0.4491 0.134
0.5195350123677515 0.4481 0.135
0.5196799120597099 0.4481 0.136
0.5198248160999926 0.4481 0.137
0.5199751296611913 0.4471 0.138
0.520120081784832 0.4471 0.139
0.5202650383566242 0.4471 0.14
0.5204155232624369 0.4461 0.14100000000000001
0.5205605281314125 0.4461 0.14200000000000002
0.5207111408487811 0.4451 0.14300000000000002
0.5208561941615595 0.4451 0.14400000000000002
0.5210012520902332 0.4451 0.145
0.5211520367633558 0.4441 0.146
0.5212971433505232 0.4441 0.147
0.5214422546539751 0.4441 0.148
